entryId,title,subtitle,content,displayDate,tag
288434,4 Alasan Kenapa Opsi SNMPTN Layak Dilirik,Tahukah Kamu?,"['luang', 'snmptn', 'nilai', 'rapormu', 'turun', 'ombak', 'pantai', 'tunggu', 'lekas', 'patah', 'hati', 'baca', 'barangkali', 'luang', '1', 'kriteria', 'seleksi', 'snmptn', 'bahasa', 'kerennya', 'seleksi', 'snmptn', 'telusur', 'prestasi', 'akademik', 'intinya', 'nilai', 'rapormu', 'semester', 'semester', 'acu', 'utama', 'diterima', 'ptn', 'nilai', 'akademik', 'konsisten', 'luang', 'lolos', 'seleksi', 'nilai', 'rapormu', 'jatuh', 'semester', 'sakit', 'dirawat', 'rumah', 'sakit', 'coba', 'snmptn', 'mu', 'harap', 'portofolio', 'akademik', 'iring', 'rapormu', 'bantu', '2', 'prestasi', 'non', 'akademik', 'pretasi', 'akademik', 'seleksi', 'snmptn', 'timbang', 'prestasimu', 'dibidang', 'non', 'akademik', 'juara', 'debat', 'juara', 'lomba', 'tari', 'tradisional', 'modern', 'scan', 'lantas', 'lampirkan', 'sertifikat', 'piagam', 'non', 'akdemik', 'peroleh', 'bukti', 'bukti', 'prestasi', 'non', 'akademik', 'nilai', 'duga', '3', 'trik', 'urut', 'pilih', 'kalah', 'memperhatikan', 'pilih', 'seleksi', 'snmptn', 'anak', 'ipa', 'pilih', 'ips', 'urutkan', 'impi', 'pilih', 'pilih', 'suai', 'bidang', 'sekolahmu', 'pilih', 'carilah', 'daya', 'saing', 'rendah', 'pilih', 'tarik', 'sesal', 'salah', 'jalan', 'pilih', '4', 'kepoin', 'kemana', 'alumni', 'sekolahmu', 'luang', 'lolos', 'seleksi', 'snmptn', 'pilih', 'universitas', 'dimana', 'kakak', 'kakak', 'kelasmu', 'diterima', 'disitu', 'coba', 'penasaran', 'kakak', 'teman', 'temanmu', 'bk', 'universitas', 'favorit', 'alumni', 'sekolahmu', 'tarik', 'minatmu', 'untung', 'untung', 'diterimanya', 'universitas', 'patah', 'semangat', 'nilai', 'rapor', 'coba']",2018-07-30 11:48:00,snmptn
492858,Skema Pembiayaan Perkuliahan pada 8 PTN,Info Terbaru,"['pilih', 'dipersiapkan', 'biaya', 'kuliah', 'banyaknya', 'skema', 'biaya', 'perkuliahan', 'baiknya', 'kisar', 'biaya', 'ptn', 'akademik', '2018', '2019', 'khusus', 'mahasiswa', 'reguler', 'snmptn', 'sbmptn', '1', 'universitas', 'indonesia', 'beda', 'ptn', 'ptn', 'universitas', 'indonesia', 'istilah', 'biaya', 'operasional', 'didik', 'bop', 'ui', 'bop', 'adil', 'bop', 'pilih', 'besaran', 'bop', 'adil', 'disesuaikan', 'ekonomi', 'mahasiswa', 'kedalam', 'enam', 'kelas', 'ui', 'beda', 'bop', 'b', 'rumpun', 'saintek', 'soshum', 'bop', 'b', 'saintek', 'kelas', '1', 'rp', '0', 'rp', '500', '000', '00', 'kelas', '2', 'rp', '500', '000', '00', 'rp', '1', '000', '000', '00', 'kelas', '3', 'rp', '1', '000', '000', '00', 'rp', '2', '000', '000', '00', 'kelas', '4', 'rp', '2', '000', '000', '00', 'rp', '4', '000', '000', '00', 'kelas', '5', 'rp', '4', '000', '000', '00', 'rp', '6', '000', '000', '00', 'kelas', '6', 'rp', '6', '000', '000', '00', 'rp', '7', '500', '000', '00', 'bop', 'b', 'soshum', 'kelas', '1', 'rp', '0', 'rp', '500', '000', '00', 'kelas', '2', 'rp', '500', '000', '00', 'rp', '1', '000', '000', '00', 'kelas', '3', 'rp', '1', '000', '000', '00', 'rp', '2', '000', '0000', '00', 'kelas', '4', 'rp', '2', '000', '000', '00', 'rp', '3', '000', '000', '00', 'kelas', '5', 'rp', '3', '000', '000', '00', 'rp', '4', '000', '000', '00', 'kelas', '6', 'rp', '4', '000', '000', '00', 'rp', '5', '000', '000', '00', 'besaran', 'bop', 'pilih', 'disesuaikan', 'pilih', 'pribadi', 'ringan', 'biaya', 'akademik', 'kampus', 'ui', 'bop', 'p', 'kedalam', 'golong', 'rumpun', 'saintek', 'soshum', 'bop', 'p', 'saintek', 'kelas', 'a', 'rp', '10', '000', '000', '00', 'kelas', 'b', 'rp', '12', '500', '000', '00', 'kelas', 'c', 'rp', '15', '000', '000', '00', 'bop', 'p', 'soshum', 'kelas', 'a', 'rp', '7', '500', '000', '00', 'kelas', 'b', 'rp', '10', '000', '000', '00', 'kelas', 'c', 'rp', '12', '500', '000', '00', '2', 'universitas', 'padjadjaran', 'unpad', 'biaya', 'perkuliahannya', 'kedalam', 'bkt', 'ukt', 'besaran', 'bkt', 'disesuaikan', 'biaya', 'operasional', 'kisar', 'rp', '6', '202', '000', '00', 'rp', '23', '249', '000', '00', 'besaran', 'ukt', 'kedalam', 'kelompok', 'kelompok', '3', '4', '5', 'besaran', 'ukt', 'ditentukan', 'kelompok', '1', 'rp', '500', '000', '00', 'kelompok', '2', 'rp', '1', '000', '000', 'kelompok', '3', 'rp', '2', '500', '000', '00', 'rp', '5', '000', '000', '00', 'kelompok', '4', 'rp', '3', '500', '000', '00', 'rp', '9', '000', '000', '00', 'kelompok', '5', 'rp', '5', '000', '000', '00', 'rp', '13', '000', '000', '00', 'bidik', 'misi', 'rp', '2', '000', '000', '00', '3', 'institut', 'teknologi', 'bandung', 'itb', 'terap', 'sistem', 'bayar', 'tunggal', 'mahasiswanya', 'besaran', 'biaya', 'kuliah', 'itb', 'mahasiswa', 'kecuali', 'sekolah', 'bisnis', 'manajemen', 'subsidi', 'biaya', 'didik', 'mahasiswa', 'non', 'sbm', 'mahasiswa', 'sbm', 'ringan', 'biaya', 'perkuliahan', 'dokumen', 'syarat', 'bidik', 'misi', 'diserahkan', 'isi', 'data', 'online', 'mahasiswa', 'subsidi', 'biaya', 'perkuliahannya', 'rp', '12', '500', '000', '00', 'semester', 'fakultas', 'sekolah', 'itb', 'khusus', 'sbm', 'besaran', 'biaya', 'perkuliahannya', 'rp', '20', '000', '000', 'semester', '4', 'institut', 'tani', 'bogor', 'ipb', 'laku', 'bkt', 'ukt', 'sistem', 'bayar', 'perkuliahannya', 'dikelompokkan', 'kedalam', 'enam', 'kelas', 'besaran', 'ukt', 'kelas', '3', '6', 'beda', 'suai', 'fakultas', 'sangkut', 'kelas', '1', 'rp', '500', '000', '00', 'kelas', '2', 'rp', '1', '000', '000', '00', 'kelas', '3', 'rp', '3', '000', '000', '00', 'rp', '5', '000', '000', '00', 'kelas', '4', 'rp', '6', '000', '000', '00', 'rp', '8', '000', '000', '00', 'kelas', '5', 'rp', '8', '000', '000', '00', 'rp', '10', '000', '000', '00', 'kelas', '6', 'rp', 'rp', '10', '000', '000', '00', 'rp', '12', '000', '000', '00', '5', 'universitas', 'diponegoro', 'undip', 'milik', 'skema', 'biaya', 'ipb', 'bkt', 'ukt', 'ukt', 'undip', 'kedalam', 'tujuh', 'golong', 'dimana', 'besaran', 'ukt', 'golong', '3', '7', 'beda', 'golong', '1', 'rp', '500', '000', '00', 'golong', '2', 'rp', '1', '000', '000', '00', 'golong', '3', 'rp', '2', '500', '000', '00', 'rp', '5', '000', '000', '00', 'golong', '4', 'rp', '3', '000', '000', '00', 'rp', '10', '000', '000', '00', 'golong', '5', 'rp', '3', '750', '000', '00', 'rp', '12', '500', '000', '00', 'golong', '6', 'rp', '4', '500', '000', '00', 'rp', '15', '000', '000', '00', 'golong', '7', 'rp', '5', '000', '000', '00', 'rp', '17', '000', '000', '00', '6', 'universitas', 'gadjah', 'mada', 'skema', 'biaya', 'perkuliahan', 'ugm', 'undip', '7', 'kelompok', 'ukt', 'bedanya', 'salah', 'ukt', 'rupa', 'ukt', '0', 'bidik', 'misi', 'ukt', '1', 'rp', '500', '000', '00', 'mahasiswa', 'keluarga', 'berpenghasilan', 'rp', '500', '000', '00', 'ukt', '2', 'rp', '1', '000', '000', '00', 'mahasiswa', 'keluarga', 'berpenghasilan', 'rp', '500', '000', '00', 'rp', '2', '000', '000', 'ukt', '3', 'rp', '2', '400', '000', '00', 'rp', '7', '350', '000', '00', 'mahasiswa', 'keluarga', 'berpenghasilan', 'rp', '2', '000', '000', '00', 'rp', '3', '500', '000', '00', 'ukt', '4', 'rp', '3', '500', '000', '00', 'rp', '10', '875', '000', '00', 'mahasiswa', 'keluarga', 'berpenghasilan', 'rp', '3', '500', '000', '00', 'rp', '5', '000', '000', '00', 'ukt', '5', 'rp', '4', '800', '000', '00', 'rp', '14', '500', '000', '00', 'mahasiswa', 'keluarga', 'berpenghasilan', 'rp', '5', '000', '000', '00', 'rp', '10', '000', '000', '00', 'ukt', '6', 'rp', '5', '500', '000', '00', 'rp', '22', '500', '000', '00', 'mahasiswa', 'keluarga', 'berpenghasilan', 'rp', '10', '000', '000', '00', '7', 'universitas', 'airlangga', 'unair', 'biaya', 'perkuliahannya', 'kedalam', 'ukt', 'khusus', 'ukt', '3', '5', 'besaran', 'biaya', 'gantung', 'program', 'studi', 'ukt', '1', 'rp', '0', 'rp', '500', '000', '00', 'ukt', '2', 'rp', '750', '000', '00', 'rp', '1', '000', '000', '00', 'ukt', '3', 'rp', '2', '250', '000', '00', 'rp', '10', '000', '000', '00', 'ukt', '4', 'rp', '4', '000', '000', '00', 'rp', '17', '000', '000', '00', 'ukt', '5', 'rp', 'rp', '6', '000', '000', '00', 'rp', '21', '500', '000', '00', '8', 'institut', 'teknologi', 'puluh', 'nopember', 'its', 'skema', 'ukt', 'beda', 'unair', 'its', 'milik', 'tujuh', 'kategori', 'tarif', 'ukt', 'kecuali', 'double', 'degree', 'teknik', 'sistem', 'kapal', 'marine', 'engineering', 'rp', '19', '700', '000', '00', 'semester', 'rp', '17', '500', '000', '00', 'semester', 'kategori', '1', 'rp', '500', '000', '00', 'kategori', '2', 'rp', '1', '000', '000', '00', 'kategori', '3', 'rp', '2', '500', '000', '00', 'kategori', '4', 'rp', '4', '000', '000', '00', 'kategori', '5', 'rp', '5', '000', '000', '00', 'kategori', '6', 'rp', '6', '000', '000', '00', 'kategori', '7', 'rp', '7', '500', '000', '00', 'akademik', '2019', '2020', 'ubah', 'angka', 'biaya', 'perkuliahan', 'ukt', 'besaran', 'biaya']",2018-08-24 07:26:00,snmptn
1141875,"Yuk, Ketahui Seluk Beluk SNMPTN",SNMPTN Tes Masuk PTN Jalur Undangan,"['ubah', 'sbmptn', 'test', 'center', 'timbul', 'tanda', 'sisa', 'galau', 'siswa', 'sma', 'ma', 'smk', 'kelas', 'xii', 'wajar', 'sih', 'transisi', 'sistem', 'penuh', 'ketidakpastian', 'sekolah', 'kuliah', 'pusing', 'ubah', 'skema', 'tes', 'masuk', 'guru', 'paku', 'ubah', 'uji', 'masuk', 'guru', 'tingginya', 'lihat', 'yup', 'snmptn', 'snmptn', 'seleksi', 'nasional', 'masuk', 'guru', 'negeri', 'salah', 'masuk', 'ptn', 'sbmptn', 'um', 'uji', 'mandiri', 'snmptn', 'dikenal', 'jalur', 'undang', 'arti', 'uji', 'tulis', 'jalur', 'undang', 'arti', 'ptn', 'pilihanmulah', 'mutlak', 'lolos', 'calon', 'mahasiswanya', 'kriteria', 'diterapkan', 'rekam', 'akademik', 'sekolahmu', 'jadwal', 'seleksi', 'snmptn', 'diadakan', 'sbmptn', 'test', 'center', 'jalan', '2019', 'arti', 'seleksi', 'snmptn', 'um', 'snmpn', 'gratis', 'uang', 'sakumu', 'aman', 'aseeekk', 'berkas', 'dokumen', 'disiapkan', 'bilang', 'gratis', 'gratis', 'tuh', 'butuh', 'usaha', 'ekstra', 'engng', 'iya', 'sih', 'dikit', 'nyiapin', 'rapormu', 'rapor', 'ya', 'usahakan', 'nilai', 'rapormu', 'stabil', 'semester', 'semester', 'nilai', 'rapor', 'stabil', 'kisar', 'diangka', 'delapan', 'sembilan', 'disyaratkan', 'guru', 'guru', 'bimbing', 'utama', 'guru', 'bp', 'bk', 'mutlak', 'lho', 'sejujurnya', 'mastiin', 'kriteria', 'ptn', 'pilih', 'calon', 'mahasiswa', 'jalur', 'undang', 'ya', 'namanya', 'undang', 'suka', 'suka', 'ngundang', 'ya', 'sih', 'rekam', 'akademik', 'rupa', 'rapor', 'salah', 'komponen', 'dinilai', 'hati', 'hati', 'poin', 'tindak', 'bijak', 'perbaiki', 'performa', 'rapormu', 'kelas', 'ipa', 'perhatikan', 'nilai', 'matapelajaran', 'bahasa', 'indonesia', 'bahasa', 'inggris', 'matematika', 'biologi', 'fisika', 'kimia', 'kelas', 'ips', 'matapelajaran', 'matematika', 'bahasa', 'indonesia', 'bahasa', 'inggris', 'sosiologi', 'ekonomi', 'geografi', 'milik', 'nilai', 'cenderung', 'bagus', 'kelas', 'bahasa', 'matapelajaran', 'seleksi', 'snmptn', 'matematika', 'bahasa', 'inggris', 'bahasa', 'indonesia', 'antropologi', 'sastra', 'indonesia', 'bahasa', 'asing', 'anak', 'smk', 'bahasa', 'indonesia', 'bahasa', 'inggris', 'matematika', 'siswa', 'smk', 'megikuti', 'seleksi', 'snmptn', 'wajib', 'nilai', 'rapor', 'bagus', 'matapelajaran', 'teori', 'praktik', 'suai', 'juru', 'faktor', 'kelolosanmu', 'snmptn', 'nilai', 'rapormu', 'lanjur', 'turun', 'roller', 'coaster', 'buru', 'mundur', 'tama', 'seringlah', 'main', 'bp', 'bk', 'dapatkan', 'informasi', 'banyaknya', 'snmptn', 'angkatanmu', 'angkat', 'kakak', 'kakak', 'seniormu', 'temanmu', 'aju', 'snmptn', 'program', 'studi', 'minati', 'luang', 'lolos', 'kakak', 'tingkat', 'lolos', 'snmptn', 'ngambil', 'snmptn', 'sekolahmu', 'kena', 'black', 'list', 'ptn', 'sangkut', 'lolos', 'snmptn', 'ptn', 'kakak', 'angkat', 'lolos', 'snmptn', 'sbmptn', 'ptn', 'incar', 'prestasi', 'akademik', 'jempol', 'luang', 'lolos', 'snmptn', 'disitu', 'skema', 'diatas', 'sekedar', 'gambar', 'faktor', 'faktor', 'barangkali', 'lolos', 'tidaknya', 'snmptn', 'intinya', 'sih', 'paku', 'nilai', 'rapor', 'sekolah', 'pilih', 'prodi', 'pengaruh', 'untung', 'tinggal', 'zona', 'sekolah', 'akreditasi', 'a', 'pasalnya', 'akreditasi', 'sekolah', 'andil', 'kriteria', 'seleksi', 'snmptn', 'teknis', 'sekolah', 'akreditasi', 'a', 'milik', 'luang', '50', 'lolos', 'siswanya', 'snmptn', 'persentase', 'diikuti', 'sekolah', 'akreditasi', 'b', '30', 'c', '10', 'faktor', 'sekolah', 'program', 'studi', 'pilih', 'andil', 'lolos', 'snmptn', 'mudah', 'akreditasi', 'a', 'sulit', 'ditembus', 'dibanding', 'akreditasi', 'rendah', 'periksa', 'akreditasi', 'pilih', 'laman', 'ban', 'usaha', 'pilih', 'lolos', 'snmptn', 'ya', 'jalan', 'kuliah', 'dijurusan', 'bidang', 'tekuni', 'suai', 'bakat', 'minatmu', 'putus', 'henti', 'ditengah', 'jalan', 'sayang', 'ambil', 'diterima', 'disalah', 'ptn', 'jalur', 'undang', 'kasihan', 'adik', 'adik', 'tingkatmu', 'kena', 'imbasnya', 'luang', 'snmptn', 'blacklist', 'gara', 'gara', 'so', 'pikir', 'putus', 'pilih', 'snmptn', 'ya', 'kali', 'langkah', 'surut', 'kebelakang']",2018-09-30 07:56:00,snmptn
7312259,Kenali Lembaga Ini Sebelum Ujian: LTMPT,Ujian Masuk PTN,"['2019', 'kemenristekdikti', 'ubah', 'skema', 'uji', 'masuk', 'ptn', 'uji', 'tulis', 'berbasis', 'cetak', 'sbmptn', 'jalan', 'uji', 'tulis', 'berbasis', 'komputer', 'ubah', 'uji', 'gulir', 'lembaga', 'nirlaba', 'independen', 'tugas', 'selenggara', 'uji', 'masuk', 'ptn', 'yak', 'lembaga', 'tes', 'masuk', 'guru', 'ltmpt', 'ayo', 'deh', 'kenal', 'lembaga', 'ltmpt', 'hebohnya', 'suasana', 'jelang', 'sbmptn', 'uji', 'distribusi', 'uji', 'kota', 'kampus', 'berduyun', 'duyunnya', 'uji', 'kali', 'hasil', 'tekan', 'kait', 'lulus', 'kian', 'ribu', 'sabang', 'merauke', 'tunggu', 'tensi', 'heboh', 'uji', 'masuk', 'ptn', 'kemenristekdikti', 'rancang', 'skema', 'uji', 'masuk', 'ptn', 'beda', 'terap', 'uji', 'tulis', 'berbasis', 'komputer', 'utbk', 'selenggara', 'uji', 'kali', 'manfaatnya', 'buatmu', 'uji', 'masuk', 'ptn', 'maksimal', 'kali', 'gagal', 'uji', 'kedepan', 'gagal', 'sbmptn', '2018', '2017', 'uji', 'masuk', 'ptn', '2019', 'wenang', 'tugas', 'ltmpt', 'lembaga', 'direncanakan', 'kerja', '2019', 'milik', 'tanggungjawab', 'utama', 'ltmpt', 'kelola', 'data', 'calon', 'mahasiswa', 'bahan', 'seleksi', 'masuk', 'ptn', 'ltmpt', 'tugas', 'selenggara', 'uji', 'tulis', 'berbasis', 'komputer', 'utbk', 'hasil', 'uji', 'ltmpt', 'kirim', 'skormu', 'via', 'email', 'skor', 'daftar', 'ptn', 'skor', 'minimal', 'ditetapkan', 'ptn', 'nilai', 'skor', 'sbmptn', '2018', 'calon', 'mahasiswa', 'diterima', 'ptn', 'ptn', 'saintek', 'soshum', 'itb659', '26648', '33', 'ui638', '29643', '47', 'ugm632', '79648', '08', 'its623', '50623', '60', 'unair610', '89620', '13', 'ipb610', '09', 'undip608', '69619', '89', 'kompetensi', 'diukur', 'uji', 'ltmpt', 'uji', 'masuk', 'ptn', 'diselenggarakan', 'ltmpt', 'liput', 'tes', 'potensi', 'skolastik', 'tes', 'kompetensi', 'akademik', 'uji', 'diharapkan', 'saring', 'mahasiswa', 'kualitas', 'unggul', 'selesai', 'kuliah', 'arti', 'produk', 'didik', 'diharapkan', 'berkontribusi', 'hidup', 'masyarakat', 'negara', 'contoh', 'mahasiswa', 'teknik', 'sipil', 'manfaat', 'beda', 'lulus', 'kerja', 'sarjana', 'teknik', 'sipil', 'dukung', 'program', 'bangun', 'perintah', 'keluarga', 'lokasi', 'uji', 'diselenggarakan', 'ltmpt', 'uji', 'masuk', 'ptn', '84', 'kampus', 'indonesia', 'kedepannya', 'ptn', 'disetujui', 'lokasi', 'uji', 'situ', 'sentra', 'layan', 'ltmpt', 'tinggal', 'cek', 'kampus', 'tinggalmu', 'cari', 'pintu', 'kantor', 'ltmpt', 'uji', 'masuk', 'ptn', 'uji', 'ltmpt', 'gunanya', 'pikir', 'generasi', 'uji', 'coba', 'ubah', 'skema', 'masuk', 'ptn', 'cobalah', 'pandang', 'situasi', 'sudut', 'pandang', 'beda', 'aplikasi', 'android', 'diterapkan', 'uji', 'terima', 'mahasiswa', 'untung', 'dirasakan', 'ajar', 'keleluasaanmu', 'pilih', 'skor', 'daftar', 'ptn', 'pilih', 'uji', 'kali', 'ltmpt', 'uji', 'masuk', 'ptn', 'lulus', 'gagal', 'skor', 'peroleh', 'capai', 'standar', 'ditetapkan', 'ptn', 'tuju', 'uji', 'masuk', 'satunya', 'jalan', 'tuju', 'ptn', 'impi', 'pilih', 'jalur', 'snmptn', 'jalur', 'mandiri', 'buka', 'lebar', 'untukmu', 'persentase', 'terima', 'mahasiswanya', 'ptn', 'rendah', 'dibanding', 'kuota', 'uji', 'masuk', 'ltmpt']",2018-11-10 03:08:00,snmptn
14056533,Tiga Pintu Masuk ITB: Kini dengan Seleksi Mandiri,Ujian Masuk PTN,"[' ', 'lucky', 'kakak', 'kakak', 'tingkatmu', 'masuk', 'itb', 'kecuali', 'jalur', 'sbmptn', 'snmptn', 'alternatif', 'guru', 'gengsi', 'buka', 'pintu', 'masuk', 'mahasiswa', 'ajar', '2019', '2020', 'seleksi', 'mandiri', 'itb', 'seleksi', 'mandiri', 'sbmptn', '2019', 'tuh', 'beda', 'salah', 'satunya', 'lembaga', 'tes', 'masuk', 'guru', 'negeri', 'ltmptn', 'kelola', 'uji', 'masuk', 'ptn', 'ujiannyapun', 'beda', 'dimana', '2019', 'berbasis', 'komputer', 'utbk', 'ubah', 'tata', 'uji', 'satunya', 'persentase', 'terima', 'mahasiswa', 'itb', 'ubah', '40', 'jalur', 'sbmptn', 'snmptn', 'itb', 'terima', 'mahasiswa', 'itb', 'jalur', 'seleksi', 'mandiri', '20', 'persentasenya', 'dibanding', 'sbmptn', 'snmptn', 'itb', 'calon', 'mahasiswa', 'gagal', 'snmptn', 'gagal', 'coba', 'masuk', 'itb', 'sbmptn', 'itb', 'orang', 'gagal', 'snmptn', 'datanya', 'dijadikan', 'acu', 'indeks', 'prestasi', 'kuliah', 'itb', 'orang', 'gagal', 'sbmptn', 'walupun', 'nilai', 'utbk', 'passing', 'grade', 'itb', 'salah', 'faktor', 'gagal', 'disebabkan', 'batas', 'terima', 'maksimal', '40', 'disinggung', 'diatas', 'padamu', 'coba', 'itb', 'syarat', 'itb', '2019', 'milik', 'nomor', 'induk', 'siswa', 'nasional', 'nisn', 'milik', 'data', 'prestasi', 'akademik', 'catat', 'pangkal', 'data', 'siswa', 'sekolah', 'pdss', 'milik', 'nilai', 'utbk', 'sbmptn', '2019', 'diterima', 'calon', 'mahasiswa', 'itb', 'jalur', 'sbmptn', 'snmptn', 'seleksi', 'program', 'non', 'reguler', '2019', 'bayar', 'biaya', 'daftar', 'rp100', '000', '00', 'calon', 'mahasiswa', 'fsrd', 'fakultas', 'seni', 'rupa', 'desain', 'fsrd', 'itb', 'terap', 'beda', 'terima', 'mahasiswa', '2019', 'persentase', 'terima', 'mahasiswa', 'fsrd', 'sbmptn', '40', 'terima', 'mahasiswa', 'fsrd', 'snmptn', 'seleksi', 'mandiri', '30', 'beda', 'diseleksi', 'prestasi', 'akademik', 'nilai', 'utbk', 'calon', 'mahasiswa', 'fsrd', 'wajib', 'tes', 'terampil', 'seleksi', 'mandiri', 'tes', 'terampil', 'dijadwalkan', 'tanggal', '13', '14', 'juli', '2019', 'kampus', 'itb', 'beda', 'biaya', 'daftar', 'calon', 'mahasiswa', 'fsrd', 'dikenakan', 'biaya', 'daftar', 'itb', 'rp', '150', '000', '00', 'masuk', 'tes', 'terampil', 'jalur', 'itb', 'gantung', 'persentase', 'gagal', 'snmptn', 'sbmptn', 'disebabkan', 'salah', 'pilih', 'fakultas', 'sekolah', 'itb', 'hindari', 'itb', '2019', 'catet', 'tanggal', 'daftar', '15', 'juni', '2019', '12', 'juli', '2019', 'hasil', 'itb', '2019', 'diumumkan', '18', 'juli', '2019']",2018-12-15 14:06:00,snmptn
14553883,"Yuk, Lihat Lagi 3 Jalur Masuk PTN",Ujian Masuk Perguruan Tinggi Negeri,"['bedanya', 'sbmptn', 'snmptn', 'seleksi', 'mandiri', 'selamat', 'deh', 'beda', 'arti', 'ajar', 'keren', 'keren', 'keren', 'baca', 'ulas', 'singkat', 'sia', 'siakan', 'prestasi', 'akademikmu', 'jempol', 'cobalah', 'masuk', 'ptn', 'jalur', 'snmptn', 'undang', 'guru', 'gurumu', 'anjur', 'nilai', 'rapor', 'stabil', 'semester', '1', '5', 'snmptn', 'tekadmu', 'kuat', 'nilai', 'jatuh', 'coba', 'pilih', 'kuliah', 'ajukan', 'maksimal', 'pilih', 'dipikir', 'masak', 'masak', 'adik', 'tingkatmu', 'tanggung', 'penaltinya', 'abai', 'panggil', 'terima', 'so', 'mantap', 'putus', 'ambil', 'jalur', 'snmptn', 'temui', 'wali', 'kelas', 'guru', 'bp', 'bk', 'panitia', 'snmptn', 'sekolah', 'bantu', 'lengkap', 'berkas', 'berkas', 'masuk', 'nomor', 'induk', 'siswa', 'nasional', 'butuhkan', 'nilai', 'rapor', 'proyeksi', 'ip', 'mu', 'kuliah', 'status', 'akreditasi', 'sekolahmu', 'timbang', 'lolos', 'tidaknya', 'dijalur', 'snmptn', '2019', 'mahasiswa', 'jalur', 'undang', 'disetiap', 'ptn', 'lulus', 'sma', '2019', 'pilih', 'sbmptn', 'pede', 'hasil', 'uji', 'tulis', 'berbasis', 'komputer', 'passing', 'grade', 'kampus', 'impi', '2019', 'sbmptn', 'hadir', 'tatalaksana', 'heboh', 'uji', 'masuk', 'ptn', 'uji', 'nasional', '2019', 'beda', 'uji', 'tulis', 'berbasis', 'komputer', 'utbk', 'masuk', 'ptn', 'dilaksanakan', 'maret', 'mei', '2019', 'iya', 'ambil', 'uji', 'maksimal', '2x', 'puas', 'nilai', 'diperoleh', 'kali', 'uji', 'nilai', 'peroleh', 'daftar', 'kampus', 'impi', 'nilaimu', 'lampau', 'passing', 'grade', 'pilih', 'latih', 'ya', 'materi', 'matauji', 'tes', 'potensi', 'skolastik', 'tps', 'tes', 'kompetensi', 'akademik', 'tka', 'tps', 'uji', 'bidang', 'kognitif', 'nalar', 'paham', 'tka', 'uji', 'rumpun', 'ipa', 'saintek', 'ips', 'soshum', 'beda', 'snmptn', 'bayar', 'bayar', 'rp200', '000', '00', 'kali', 'utbk', 'putus', 'tempuh', 'jalur', 'saing', 'masuk', 'ptn', 'lulus', 'sma', '2019', '2018', '2017', 'seleksi', 'mandiri', 'jalur', 'alternatif', 'masuk', 'ptn', 'snmptn', 'sbmptn', 'masuk', 'ptn', 'jalur', 'seleksi', 'mandiri', 'tatalaksana', 'masuk', 'ptn', 'gantung', 'ptn', 'seleksi', 'mandiri', 'ptn', 'patok', 'nama', 'uji', 'beda', 'seleksi', 'masuk', 'universitas', 'indonesia', 'simak', 'ui', 'uji', 'saring', 'masuk', 'universitas', 'brawijaya', 'usm', 'unsri', 'uji', 'tulis', 'universitas', 'gadjah', 'mada', 'utl', 'ugm', 'sifat', 'mandiri', 'uji', 'seleksi', 'mandiri', 'ptn', 'ptn', 'terap', 'uji', 'tulis', 'acu', 'nilai', 'sbmptn', 'seleksi', 'universitas', 'belas', 'maret', 'universitas', 'airlangga', 'nilai', 'sbmptn', 'salah', 'kriteria', 'seleksi', 'mahasiswa', 'barunya', 'jalur', 'seleksi', 'mandiri', 'dicatat', 'ptn', 'buka', 'jalur', 'seleksi', 'mandiri', 'itb', 'selenggara', 'seleksi', 'mandirinya', '2019', 'dicek', 'ptn', 'incar', 'jalur', 'seleksi', 'mandiri', 'cek', 'mekanisme', 'seleksi', 'mandirinya', 'jalur', 'pilih', 'plus', 'minusnya', 'timbang', 'masak', 'masak', 'luang', 'jalur', 'masuk', 'ptn', 'apapun', 'pilih', 'harap', 'moga', 'raih', 'impi']",2018-12-20 11:49:00,snmptn
